"TransactionID","StudentNumber","StartTime","UploadTime","ModuleCode"
"R599 148 699 ","18372654","0000-00-00 00:00:00","2011-07-11 00:00:00","ICT1112"
"R599 247 396 ","32153894","2010-03-14 00:00:00","0000-00-00 00:00:00","CHE4801"
"R599 641 023 ","15471347","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R599 648 216 ","14040468","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R600 039 090 ","32369680","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R600 287 122 ","25457526","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R600 434 734 ","16981736","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R600 509 099 ","25125318","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R600 972 584 ","22951617","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R601 166 580 ","29784447","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R601 436 343 ","26926650","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R601 501 708 ","26786555","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R601 668 773 ","31374341","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R601 999 451 ","24542800","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R602 417 832 ","17950158","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R602 508 004 ","25468753","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R603 039 975 ","26015309","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R603 081 780 ","19617619","0000-00-00 00:00:00","2011-06-29 00:00:00","ICT1111"
"R603 421 008 ","35282584","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R603 887 201 ","14926621","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R604 484 921 ","30159486","2010-03-07 00:00:00","0000-00-00 00:00:00","CHE2613"
"R605 744 318 ","29176251","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R606 146 205 ","17748882","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R606 204 856 ","17052307","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R606 370 309 ","36055028","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R606 627 445 ","28144600","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R606 798 243 ","25971027","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R606 805 392 ","16436538","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R606 950 700 ","20236674","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R607 357 795 ","22040530","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R607 474 737 ","23794004","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R607 645 473 ","18599081","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R609 126 042 ","30178136","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R609 685 349 ","18895040","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R610 021 328 ","12374529","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R610 233 315 ","34333742","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R610 423 327 ","32404847","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R611 177 936 ","22064128","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R612 645 737 ","28068948","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R612 794 598 ","29895762","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R612 926 736 ","17375967","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R613 382 732 ","28503312","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R613 562 619 ","14112141","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R613 583 107 ","12423795","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R613 884 365 ","22230949","2010-04-08 00:00:00","0000-00-00 00:00:00","ICT1111"
"R614 156 743 ","18540760","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R614 450 945 ","34120894","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R615 027 364 ","33524434","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R615 163 421 ","19611190","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R616 135 190 ","31421400","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R616 450 688 ","19052248","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R617 194 304 ","16204690","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R617 869 008 ","19281956","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R618 416 136 ","30696444","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R618 544 696 ","28109316","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R619 385 007 ","36376357","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R619 684 719 ","20675867","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R619 767 795 ","21501496","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R620 202 675 ","26863676","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R620 532 322 ","29485681","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R620 751 152 ","18947295","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R621 097 622 ","27442955","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R621 871 670 ","36386884","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R621 952 313 ","18365362","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R623 071 744 ","24192252","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R623 078 920 ","30418417","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R623 516 872 ","15440183","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R623 630 775 ","31524339","2010-03-11 00:00:00","0000-00-00 00:00:00","CHE4801"
"R623 926 555 ","25356930","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R624 184 408 ","22794150","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R624 288 333 ","13384467","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R624 922 965 ","20771311","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R624 939 731 ","14592916","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R625 049 876 ","21029197","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R625 077 119 ","17061904","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R625 556 540 ","21173470","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R625 574 601 ","15064045","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R625 590 778 ","18738225","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R625 715 081 ","20421284","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R625 902 242 ","36532970","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R626 353 626 ","30696444","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R626 398 381 ","16332401","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R627 170 244 ","16375195","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R627 244 395 ","16679667","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R627 255 881 ","12523831","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R627 307 928 ","27463145","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R627 543 162 ","31887306","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R627 772 344 ","33403776","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R627 852 743 ","29690723","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R628 258 692 ","13146067","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R628 332 833 ","18303575","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R628 342 050 ","16414553","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R628 548 570 ","30849260","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R628 629 494 ","31115897","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R629 183 778 ","15477059","0000-00-00 00:00:00","2011-02-28 00:00:00","ENG1017"
"R629 222 216 ","33096460","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R629 301 863 ","15252215","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R629 694 374 ","28908415","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R629 863 774 ","18351966","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R629 869 919 ","23351031","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R630 598 029 ","27554226","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R630 818 867 ","22934726","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R630 924 917 ","35308566","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R631 042 205 ","26807027","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R631 839 748 ","33651200","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R632 468 587 ","34362106","0000-00-00 00:00:00","2011-05-08 00:00:00","CHE3703"
"R632 669 951 ","36459938","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R632 786 504 ","27894159","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R632 865 960 ","11286271","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R634 118 361 ","30572911","0000-00-00 00:00:00","2011-09-05 00:00:00","AST2652"
"R634 156 527 ","18836063","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R634 415 151 ","30472996","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R634 822 079 ","19555445","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R635 262 973 ","21548140","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R635 466 306 ","21238354","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R635 533 092 ","12533989","0000-00-00 00:00:00","2011-04-04 00:00:00","CHE2613"
"R636 085 122 ","24525605","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R636 463 459 ","24653870","2010-09-12 00:00:00","0000-00-00 00:00:00","CHE2611"
"R636 721 140 ","20710649","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R636 777 993 ","22951617","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R637 034 439 ","31676393","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R637 737 666 ","28704291","2010-10-04 00:00:00","0000-00-00 00:00:00","CHE2611"
"R638 575 874 ","27488328","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R638 894 500 ","16033760","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R639 409 647 ","32405146","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R639 506 921 ","11483332","2011-11-25 00:00:00","0000-00-00 00:00:00","ENG1017"
"R639 526 171 ","13973659","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R639 669 270 ","31981191","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R639 861 811 ","19285574","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R640 262 816 ","18594430","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R640 861 110 ","31833499","2011-08-14 00:00:00","0000-00-00 00:00:00","ICT1119"
"R641 158 103 ","14106669","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R641 224 648 ","30683335","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R641 288 936 ","19699246","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R641 468 277 ","31807743","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R641 809 221 ","17721869","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R641 983 863 ","28458163","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R642 102 327 ","31294150","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R642 501 119 ","23418081","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R642 585 397 ","16124280","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R643 396 232 ","19506222","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R643 880 817 ","27554226","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R644 891 189 ","19697310","2010-10-27 00:00:00","0000-00-00 00:00:00","ICT1116"
"R645 297 245 ","16310149","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R645 526 051 ","30122533","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R645 643 048 ","29721362","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R645 873 413 ","21609042","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R646 142 029 ","13751306","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R646 768 178 ","27488328","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R646 968 320 ","23836334","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R647 965 298 ","30528147","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R647 992 272 ","17355590","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R648 070 226 ","31189300","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R648 120 484 ","30718074","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R648 487 944 ","26555817","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R648 990 095 ","35906441","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R649 330 077 ","33108010","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R649 585 777 ","22436767","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R649 983 749 ","30809565","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R650 201 859 ","13005194","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R650 360 070 ","20313326","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R650 501 957 ","15310210","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R651 039 063 ","20411887","2010-01-15 00:00:00","0000-00-00 00:00:00","ENG1019"
"R652 291 667 ","27718357","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R652 823 498 ","32102073","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R652 931 508 ","28584421","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R653 079 904 ","35117520","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R653 727 268 ","22280114","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R653 904 658 ","29895762","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R654 222 509 ","14297070","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R654 364 292 ","21283379","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R654 433 647 ","15473257","0000-00-00 00:00:00","2011-10-11 00:00:00","ENG1016"
"R654 499 106 ","11490131","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R654 809 405 ","14112966","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R654 830 656 ","28827117","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R655 251 767 ","24673344","0000-00-00 00:00:00","2011-05-09 00:00:00","CHE3703"
"R655 583 998 ","33484264","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R655 963 911 ","23322476","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R656 308 527 ","18136837","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R656 685 532 ","27277564","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R656 824 746 ","24771572","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R656 882 819 ","17381376","0000-00-00 00:00:00","2011-04-30 00:00:00","ENG1018"
"R656 928 340 ","31883757","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R656 940 473 ","20749266","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R657 418 168 ","11676666","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R657 970 731 ","27467369","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R658 089 930 ","22969075","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R658 226 575 ","23589406","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R658 391 328 ","29388660","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R658 443 646 ","33773181","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R658 813 593 ","13775740","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R660 260 299 ","32710859","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R660 290 265 ","28306967","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R661 473 695 ","26644452","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R661 733 946 ","21121001","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R662 830 263 ","22389997","2011-08-26 00:00:00","2011-09-09 00:00:00","ELE2561"
"R663 205 572 ","22277763","2010-01-31 00:00:00","0000-00-00 00:00:00","ICT1112"
"R663 221 538 ","22447896","2011-02-14 00:00:00","0000-00-00 00:00:00","CHE1504"
"R663 487 404 ","33521500","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R663 731 900 ","18839516","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R664 264 519 ","16198198","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R664 502 164 ","21143916","0000-00-00 00:00:00","2011-06-27 00:00:00","ENG1018"
"R664 535 569 ","24386841","2010-04-03 00:00:00","0000-00-00 00:00:00","ENG1016"
"R664 892 057 ","31374341","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R665 394 485 ","31168992","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R665 399 170 ","27795701","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R665 725 382 ","34575838","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R665 770 599 ","25697925","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R665 859 779 ","35579909","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R665 891 739 ","12091034","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R666 093 400 ","19780056","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R666 507 639 ","13201048","0000-00-00 00:00:00","2011-07-14 00:00:00","ENG1015"
"R667 844 006 ","35680037","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R667 887 970 ","28639302","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R668 403 611 ","29372812","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R668 412 516 ","28842812","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R668 756 426 ","13295456","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R668 965 249 ","31431232","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R669 218 483 ","12958844","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R669 771 957 ","18453258","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R669 927 177 ","29949186","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R670 213 344 ","31814073","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R670 489 971 ","16460672","2011-06-01 00:00:00","0000-00-00 00:00:00","ICT1116"
"R670 867 548 ","21269816","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R671 058 762 ","12780722","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R671 288 096 ","20770662","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R671 331 395 ","29943713","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R671 488 586 ","25819687","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R671 924 755 ","15233429","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R673 472 543 ","35317488","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R673 610 857 ","21630630","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R673 653 131 ","35392081","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R674 035 472 ","18101471","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R674 308 465 ","21083384","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R675 089 495 ","23172546","2010-04-24 00:00:00","0000-00-00 00:00:00","ICT1111"
"R675 431 421 ","16738138","2011-02-28 00:00:00","0000-00-00 00:00:00","CHE3703"
"R675 731 488 ","19800873","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R676 324 902 ","24528051","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R676 944 645 ","24191722","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R677 099 168 ","30726619","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R677 482 649 ","16981736","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R677 646 692 ","33358217","2010-11-13 00:00:00","2011-10-27 00:00:00","ENG1019"
"R677 654 146 ","28835746","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R678 295 167 ","32954086","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R678 419 357 ","12151139","2011-07-28 00:00:00","2011-11-21 00:00:00","CHE4801"
"R678 766 267 ","15510345","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R678 794 725 ","25571651","2010-05-10 00:00:00","0000-00-00 00:00:00","ICT1118"
"R679 725 601 ","17941264","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R679 937 639 ","14493533","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R679 966 148 ","33524276","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R680 085 027 ","35876281","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R680 505 889 ","31436069","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
